SaleDate,TractNumber,RejectCode,Royalty,Longitude,Lattitude,Drilled,Hit,nCompanies,BigTwelve,BigEight,BigTwentyOne,nBigTwelve,nBigEight,nBigTwentyOne,Bid,Revenue,RevenueMinusRoyalty,NetRevenue,Cost,logBid,logMaxOtherBid,logRevenue,logRevenueMinusRoyalty,logCost,MaxOtherBid,MaxOtherBidBigTwelve,MaxOtherBidBigEight,MaxOtherBidBigTwentyOne,nBidsOnTract,nTractsInRegion,nBidsInRegion,nPotentials,Acreage
541109,105,0,6,-94.14944,29.415239,0,0,1,1,1,1,3,2,4,"872,224",0,0,0,0,5.940628,5.843426,0,0,0,"697,310","697,310","175,487","697,310",3,8,50,9,1440
541109,105,0,6,-94.14944,29.415239,0,0,1,1,0,1,3,2,4,"697,310",0,0,0,0,5.843426,5.940628,0,0,0,"872,224","872,224","872,224","872,224",3,8,50,9,1440
541109,105,0,6,-94.14944,29.415239,0,0,1,0,0,1,3,2,4,"262,709",0,0,0,0,5.419475,5.940628,0,0,0,"872,224","872,224","872,224","872,224",3,8,50,9,1440
541109,105,0,6,-94.14944,29.415239,0,0,1,1,1,1,3,2,4,"175,487",0,0,0,0,5.244245,5.940628,0,0,0,"872,224","872,224","872,224","872,224",3,8,50,9,1440
541109,106,0,6,-94.097343,29.394719,0,0,1,1,1,1,7,6,7,"2,787,633",0,0,0,0,6.445236,6.30892,0,0,0,"2,036,665","2,036,665","2,036,665","2,036,665",7,8,46,8,1440
541109,106,0,6,-94.097343,29.394719,0,0,1,1,1,1,7,6,7,"2,036,665",0,0,0,0,6.30892,6.445236,0,0,0,"2,787,633","2,787,633","2,787,633","2,787,633",7,8,46,8,1440
541109,106,0,6,-94.097343,29.394719,0,0,1,1,0,1,7,6,7,"1,739,805",0,0,0,0,6.240501,6.445236,0,0,0,"2,787,633","2,787,633","2,787,633","2,787,633",7,8,46,8,1440
541109,106,0,6,-94.097343,29.394719,0,0,4,1,1,1,7,6,7,"1,046,039",0,0,0,0,6.019548,6.445236,0,0,0,"2,787,633","2,787,633","2,787,633","2,787,633",7,8,46,8,1440
541109,106,0,6,-94.097343,29.394719,0,0,1,0,0,0,7,6,7,"443,352",0,0,0,0,5.646749,6.445236,0,0,0,"2,787,633","2,787,633","2,787,633","2,787,633",7,8,46,8,1440
541109,106,0,6,-94.097343,29.394719,0,0,1,1,1,1,7,6,7,"360,286",0,0,0,0,5.556647,6.445236,0,0,0,"2,787,633","2,787,633","2,787,633","2,787,633",7,8,46,8,1440
541109,106,0,6,-94.097343,29.394719,0,0,1,1,1,1,7,6,7,"267,574",0,0,0,0,5.427444,6.445236,0,0,0,"2,787,633","2,787,633","2,787,633","2,787,633",7,8,46,8,1440
541109,106,0,6,-94.097343,29.394719,0,0,1,1,1,1,7,6,7,"216,665",0,0,0,0,5.335789,6.445236,0,0,0,"2,787,633","2,787,633","2,787,633","2,787,633",7,8,46,8,1440
541109,107,0,6,-94.351853,29.312572,1,0,1,1,1,1,4,4,4,"2,872,940",0,0,"-1,127,865","1,127,865",6.458327,6.188429,0,0,6.052257,"1,543,225","1,543,225","1,543,225","1,543,225",3,2,9,8,5760
541109,107,0,6,-94.351853,29.312572,1,0,1,1,1,1,4,4,4,"1,543,225",0,0,"-1,127,865","1,127,865",6.188429,6.458327,0,0,6.052257,"2,872,940","2,872,940","2,872,940","2,872,940",3,2,9,8,5760
541109,107,0,6,-94.351853,29.312572,1,0,1,1,1,1,4,4,4,"703,684",0,0,"-1,127,865","1,127,865",5.847378,6.458327,0,0,6.052257,"2,872,940","2,872,940","2,872,940","2,872,940",3,2,9,8,5760
541109,107,0,6,-94.351853,29.312572,1,0,1,1,1,1,4,4,4,"350,480",0,0,"-1,127,865","1,127,865",5.544663,6.458327,0,0,6.052257,"2,872,940","2,872,940","2,872,940","2,872,940",3,2,9,8,5760
541109,108,0,6,-94.306416,29.283453,0,0,1,1,1,1,1,1,1,"357,923",0,0,0,0,5.55379,0,0,0,0,0,0,0,0,0,2,12,8,5760
541109,109,0,6,-94.344848,29.276151,1,1,1,1,1,1,8,7,9,"15,864,159","40,286,258","33,571,882","17,102,918","16,468,964",7.200417,7.160672,7.605157,7.525976,7.216666,"14,476,769","14,476,769","12,519,938","14,476,769",7,2,5,8,5760
541109,109,0,6,-94.344848,29.276151,1,1,1,1,0,1,8,7,9,"14,476,769","40,286,258","33,571,882","17,102,918","16,468,964",7.160672,7.200417,7.605157,7.525976,7.216666,"15,864,159","15,864,159","15,864,159","15,864,159",7,2,5,8,5760
541109,109,0,6,-94.344848,29.276151,1,1,1,1,1,1,8,7,9,"12,519,938","40,286,258","33,571,882","17,102,918","16,468,964",7.097602,7.200417,7.605157,7.525976,7.216666,"15,864,159","15,864,159","15,864,159","15,864,159",7,2,5,8,5760
541109,109,0,6,-94.344848,29.276151,1,1,4,1,1,1,8,7,9,"12,165,977","40,286,258","33,571,882","17,102,918","16,468,964",7.085147,7.200417,7.605157,7.525976,7.216666,"15,864,159","15,864,159","15,864,159","15,864,159",7,2,5,8,5760
541109,109,0,6,-94.344848,29.276151,1,1,1,1,1,1,8,7,9,"10,449,267","40,286,258","33,571,882","17,102,918","16,468,964",7.019086,7.200417,7.605157,7.525976,7.216666,"15,864,159","15,864,159","15,864,159","15,864,159",7,2,5,8,5760
541109,109,0,6,-94.344848,29.276151,1,1,1,1,1,1,8,7,9,"4,567,626","40,286,258","33,571,882","17,102,918","16,468,964",6.659691,7.200417,7.605157,7.525976,7.216666,"15,864,159","15,864,159","15,864,159","15,864,159",7,2,5,8,5760
541109,109,0,6,-94.344848,29.276151,1,1,1,1,1,1,8,7,9,"3,835,444","40,286,258","33,571,882","17,102,918","16,468,964",6.583816,7.200417,7.605157,7.525976,7.216666,"15,864,159","15,864,159","15,864,159","15,864,159",7,2,5,8,5760
541109,109,0,6,-94.344848,29.276151,1,1,1,0,0,1,8,7,9,"2,201,748","40,286,258","33,571,882","17,102,918","16,468,964",6.342768,7.200417,7.605157,7.525976,7.216666,"15,864,159","15,864,159","15,864,159","15,864,159",7,2,5,8,5760
550712,110,0,6,-93.135163,29.642489,0,0,1,1,1,1,3,1,4,"697,588",0,0,0,0,5.843599,5.805079,0,0,0,"638,379","638,379",0,"638,379",3,4,6,3,1250
550712,110,0,6,-93.135163,29.642489,0,0,1,1,0,1,3,1,4,"638,379",0,0,0,0,5.805079,5.843599,0,0,0,"697,588","697,588","697,588","697,588",3,4,6,3,1250
550712,110,0,6,-93.135163,29.642489,0,0,1,0,0,1,3,1,4,"173,525",0,0,0,0,5.239362,5.843599,0,0,0,"697,588","697,588","697,588","697,588",3,4,6,3,1250
550712,110,0,6,-93.135163,29.642489,0,0,1,1,0,1,3,1,4,"68,083",0,0,0,0,4.833039,5.843599,0,0,0,"697,588","697,588","697,588","697,588",3,4,6,3,1250
550712,111,0,6,-93.135163,29.642489,0,0,1,1,0,1,3,1,3,"239,655",0,0,0,0,5.379586,4.903323,0,0,0,"80,043","80,043","80,043","80,043",2,4,7,3,938
550712,111,0,6,-93.135163,29.642489,0,0,1,1,1,1,3,1,3,"80,043",0,0,0,0,4.903323,5.379586,0,0,0,"239,655","239,655",0,"239,655",2,4,7,3,938
550712,111,0,6,-93.135163,29.642489,0,0,1,1,0,1,3,1,3,"49,370",0,0,0,0,4.693463,5.379586,0,0,0,"239,655","239,655","80,043","239,655",2,4,7,3,938
550712,112,0,6,-93.091347,29.641405,1,0,1,1,0,1,1,0,1,"638,379",0,0,"-826,476","826,476",5.805079,0,0,0,5.91723,0,0,0,0,0,4,9,3,2500
550712,113,0,6,-93.034619,29.633238,1,1,1,0,0,1,0,0,1,"377,672","41,205,376","34,337,814","15,806,913","18,530,900",5.577115,0,7.614954,7.535773,7.267897,0,0,0,0,0,4,9,3,2500
550712,114,0,6,-93.105317,29.606128,1,0,1,0,0,1,0,0,1,"905,053",0,0,"-1,674,021","1,674,021",5.956674,0,0,0,6.223761,0,0,0,0,0,4,9,3,2500
550712,115,0,6,-92.621078,29.159012,0,0,2,1,1,1,4,4,4,"718,292",0,0,0,0,5.856301,5.536114,0,0,0,"343,648","343,648","343,648","343,648",3,21,89,9,2114
550712,115,0,6,-92.621078,29.159012,0,0,1,1,1,1,4,4,4,"343,648",0,0,0,0,5.536114,5.856301,0,0,0,"718,292","718,292","718,292","718,292",3,21,89,9,2114
550712,115,0,6,-92.621078,29.159012,0,0,1,1,1,1,4,4,4,"310,658",0,0,0,0,5.492283,5.856301,0,0,0,"718,292","718,292","718,292","718,292",3,21,89,9,2114
550712,115,0,6,-92.621078,29.159012,0,0,1,1,1,1,4,4,4,"153,196",0,0,0,0,5.185247,5.856301,0,0,0,"718,292","718,292","718,292","718,292",3,21,89,9,2114
550712,116,0,6,-92.663222,29.066522,0,0,1,0,0,1,2,2,3,"4,253,068",0,0,0,0,6.628702,6.536543,0,0,0,"3,439,881","3,439,881","3,439,881","3,439,881",3,19,75,9,2500
550712,116,0,6,-92.663222,29.066522,0,0,1,1,1,1,2,2,3,"3,439,881",0,0,0,0,6.536543,6.628702,0,0,0,"4,253,068","511,062","511,062","4,253,068",3,19,75,9,2500
550712,116,0,6,-92.663222,29.066522,0,0,4,1,1,1,2,2,3,"511,062",0,0,0,0,5.708474,6.628702,0,0,0,"4,253,068","3,439,881","3,439,881","4,253,068",3,19,75,9,2500
550712,116,0,6,-92.663222,29.066522,0,0,1,0,0,0,2,2,3,"136,949",0,0,0,0,5.136559,6.628702,0,0,0,"4,253,068","3,439,881","3,439,881","4,253,068",3,19,75,9,2500
550712,117,0,6,-92.688409,29.101964,1,0,1,0,0,1,3,3,4,"3,402,454",0,0,"-2,030,220","2,030,220",6.531792,6.2368,0,0,6.307543,"1,725,044","1,725,044","1,725,044","1,725,044",4,17,66,9,2500
550712,117,0,6,-92.688409,29.101964,1,0,1,1,1,1,3,3,4,"1,725,044",0,0,"-2,030,220","2,030,220",6.2368,6.531792,0,0,6.307543,"3,402,454","554,685","554,685","3,402,454",4,17,66,9,2500
550712,117,0,6,-92.688409,29.101964,1,0,1,1,1,1,3,3,4,"554,685",0,0,"-2,030,220","2,030,220",5.744046,6.531792,0,0,6.307543,"3,402,454","1,725,044","1,725,044","3,402,454",4,17,66,9,2500
550712,117,0,6,-92.688409,29.101964,1,0,4,1,1,1,3,3,4,"511,062",0,0,"-2,030,220","2,030,220",5.708474,6.531792,0,0,6.307543,"3,402,454","1,725,044","1,725,044","3,402,454",4,17,66,9,2500
550712,117,0,6,-92.688409,29.101964,1,0,1,0,0,0,3,3,4,"349,687",0,0,"-2,030,220","2,030,220",5.543679,6.531792,0,0,6.307543,"3,402,454","1,725,044","1,725,044","3,402,454",4,17,66,9,2500
550712,118,0,6,-92.688409,29.101964,1,0,1,0,0,1,3,3,4,"2,551,841",0,0,"-1,096,678","1,096,678",6.406854,5.938801,0,0,6.040079,"868,562","554,685","554,685","554,685",4,17,66,9,2500
550712,118,0,6,-92.688409,29.101964,1,0,1,0,0,0,3,3,4,"868,562",0,0,"-1,096,678","1,096,678",5.938801,6.406854,0,0,6.040079,"2,551,841","554,685","554,685","2,551,841",4,17,66,9,2500
550712,118,0,6,-92.688409,29.101964,1,0,1,1,1,1,3,3,4,"554,685",0,0,"-1,096,678","1,096,678",5.744046,6.406854,0,0,6.040079,"2,551,841","511,062","511,062","2,551,841",4,17,66,9,2500
550712,118,0,6,-92.688409,29.101964,1,0,4,1,1,1,3,3,4,"511,062",0,0,"-1,096,678","1,096,678",5.708474,6.406854,0,0,6.040079,"2,551,841","554,685","554,685","2,551,841",4,17,66,9,2500
550712,118,0,6,-92.688409,29.101964,1,0,1,1,1,1,3,3,4,"352,154",0,0,"-1,096,678","1,096,678",5.546733,6.406854,0,0,6.040079,"2,551,841","554,685","554,685","2,551,841",4,17,66,9,2500
550712,119,0,6,-92.663222,29.107522,1,0,4,1,1,1,6,5,7,"11,058,671",0,0,"-5,780,832","5,780,832",7.043703,6.961545,0,0,6.76199,"9,152,602","9,152,602","9,152,602","9,152,602",7,16,63,8,2500
550712,119,0,6,-92.663222,29.107522,1,0,1,1,1,1,6,5,7,"9,152,602",0,0,"-5,780,832","5,780,832",6.961545,7.043703,0,0,6.76199,"11,058,671","11,058,671","11,058,671","11,058,671",7,16,63,8,2500
550712,119,0,6,-92.663222,29.107522,1,0,3,1,0,1,6,5,7,"8,601,915",0,0,"-5,780,832","5,780,832",6.934595,7.043703,0,0,6.76199,"11,058,671","11,058,671","11,058,671","11,058,671",7,16,63,8,2500
550712,119,0,6,-92.663222,29.107522,1,0,1,0,0,1,6,5,7,"7,655,522",0,0,"-5,780,832","5,780,832",6.883975,7.043703,0,0,6.76199,"11,058,671","11,058,671","11,058,671","11,058,671",7,16,63,8,2500
550712,119,0,6,-92.663222,29.107522,1,0,1,0,0,0,6,5,7,"6,985,239",0,0,"-5,780,832","5,780,832",6.844181,7.043703,0,0,6.76199,"11,058,671","11,058,671","11,058,671","11,058,671",7,16,63,8,2500
550712,119,0,6,-92.663222,29.107522,1,0,1,1,1,1,6,5,7,"2,221,888",0,0,"-5,780,832","5,780,832",6.346722,7.043703,0,0,6.76199,"11,058,671","11,058,671","11,058,671","11,058,671",7,16,63,8,2500
550712,119,0,6,-92.663222,29.107522,1,0,1,1,1,1,6,5,7,"1,755,666",0,0,"-5,780,832","5,780,832",6.244442,7.043703,0,0,6.76199,"11,058,671","11,058,671","11,058,671","11,058,671",7,16,63,8,2500
550712,119,0,6,-92.663222,29.107522,1,0,1,1,1,1,6,5,7,"859,800",0,0,"-5,780,832","5,780,832",5.934397,7.043703,0,0,6.76199,"11,058,671","11,058,671","11,058,671","11,058,671",7,16,63,8,2500
550712,120,0,6,-92.663222,29.107522,1,0,1,1,1,1,4,4,5,"12,800,033",0,0,"-898,054","898,054",7.107211,7.008943,0,0,5.953302,"10,208,057","10,208,057","10,208,057","10,208,057",5,16,65,8,2500
550712,120,0,6,-92.663222,29.107522,1,0,4,1,1,1,4,4,5,"10,208,057",0,0,"-898,054","898,054",7.008943,7.107211,0,0,5.953302,"12,800,033","12,800,033","12,800,033","12,800,033",5,16,65,8,2500
550712,120,0,6,-92.663222,29.107522,1,0,1,0,0,1,4,4,5,"7,655,522",0,0,"-898,054","898,054",6.883975,7.107211,0,0,5.953302,"12,800,033","12,800,033","12,800,033","12,800,033",5,16,65,8,2500
550712,120,0,6,-92.663222,29.107522,1,0,1,1,1,1,4,4,5,"2,221,888",0,0,"-898,054","898,054",6.346722,7.107211,0,0,5.953302,"12,800,033","12,800,033","12,800,033","12,800,033",5,16,65,8,2500
550712,120,0,6,-92.663222,29.107522,1,0,1,0,0,0,4,4,5,"945,117",0,0,"-898,054","898,054",5.975486,7.107211,0,0,5.953302,"12,800,033","12,800,033","12,800,033","12,800,033",5,16,65,8,2500
550712,120,0,6,-92.663222,29.107522,1,0,1,1,1,1,4,4,5,"859,800",0,0,"-898,054","898,054",5.934397,7.107211,0,0,5.953302,"12,800,033","12,800,033","12,800,033","12,800,033",5,16,65,8,2500
550712,121,0,6,-92.629373,29.018731,0,0,1,0,0,0,0,0,0,"287,848",0,0,0,0,5.459163,0,0,0,0,0,0,0,0,0,18,73,10,2058
550712,122,0,6,-92.629373,29.059731,0,0,1,0,0,0,0,0,0,"112,519",0,0,0,0,5.051226,0,0,0,0,0,0,0,0,0,19,75,10,2001
550712,123,0,6,-92.653828,29.065359,1,0,1,0,0,1,3,2,4,"3,402,454",0,0,"-734,625","734,625",6.531792,6.407403,0,0,5.866066,"2,555,073","2,555,073","511,062","2,555,073",4,20,79,9,2500
550712,123,0,6,-92.653828,29.065359,1,0,3,1,0,1,3,2,4,"2,555,073",0,0,"-734,625","734,625",6.407403,6.531792,0,0,5.866066,"3,402,454","511,062","511,062","3,402,454",4,20,79,9,2500
550712,123,0,6,-92.653828,29.065359,1,0,1,0,0,0,3,2,4,"945,117",0,0,"-734,625","734,625",5.975486,6.531792,0,0,5.866066,"3,402,454","2,555,073","511,062","3,402,454",4,20,79,9,2500
550712,123,0,6,-92.653828,29.065359,1,0,4,1,1,1,3,2,4,"511,062",0,0,"-734,625","734,625",5.708474,6.531792,0,0,5.866066,"3,402,454","2,555,073","352,154","3,402,454",4,20,79,9,2500
550712,123,0,6,-92.653828,29.065359,1,0,1,1,1,1,3,2,4,"352,154",0,0,"-734,625","734,625",5.546733,6.531792,0,0,5.866066,"3,402,454","2,555,073","511,062","3,402,454",4,20,79,9,2500
550712,124,0,6,-92.653828,29.065359,0,0,1,0,0,0,0,0,0,"136,949",0,0,0,0,5.136559,0,0,0,0,0,0,0,0,0,20,83,10,2500
550712,125,0,6,-92.607828,29.065359,0,0,1,0,0,0,0,0,0,"604,786",0,0,0,0,5.781602,0,0,0,0,0,0,0,0,0,23,92,10,2500
550712,126,0,6,-92.607828,29.065359,0,0,1,0,0,0,0,0,0,"349,687",0,0,0,0,5.543679,0,0,0,0,0,0,0,0,0,23,92,10,2500
550712,127,0,6,-92.714192,28.979773,0,0,1,0,0,0,0,0,0,"174,461",0,0,0,0,5.241698,0,0,0,0,0,0,0,0,0,17,58,9,2500
550712,128,0,6,-92.714192,28.979773,1,0,2,1,1,1,3,3,3,"1,069,868",0,0,"-2,552,013","2,552,013",6.02933,5.934483,0,0,6.406883,"859,970","314,727","314,727","314,727",3,17,55,8,2500
550712,128,0,6,-92.714192,28.979773,1,0,1,0,0,0,3,3,3,"859,970",0,0,"-2,552,013","2,552,013",5.934483,6.02933,0,0,6.406883,"1,069,868","1,069,868","1,069,868","1,069,868",3,17,55,8,2500
550712,128,0,6,-92.714192,28.979773,1,0,1,1,1,1,3,3,3,"314,727",0,0,"-2,552,013","2,552,013",5.497934,6.02933,0,0,6.406883,"1,069,868","1,069,868","1,069,868","1,069,868",3,17,55,8,2500
550712,128,0,6,-92.714192,28.979773,1,0,1,1,1,1,3,3,3,"229,751",0,0,"-2,552,013","2,552,013",5.361257,6.02933,0,0,6.406883,"1,069,868","1,069,868","1,069,868","1,069,868",3,17,55,8,2500
550712,129,0,6,-92.750699,28.980592,1,0,1,0,0,0,4,4,5,"3,446,686",0,0,"-1,272,709","1,272,709",6.537402,6.531792,0,0,6.104729,"3,402,454","2,101,934","2,101,934","3,402,454",5,13,49,9,2500
550712,129,0,6,-92.750699,28.980592,1,0,1,0,0,1,4,4,5,"3,402,454",0,0,"-1,272,709","1,272,709",6.531792,6.537402,0,0,6.104729,"3,446,686","2,101,934","2,101,934","2,101,934",5,13,49,9,2500
550712,129,0,6,-92.750699,28.980592,1,0,1,1,1,1,4,4,5,"2,101,934",0,0,"-1,272,709","1,272,709",6.322619,6.537402,0,0,6.104729,"3,446,686","1,769,361","1,769,361","3,402,454",5,13,49,9,2500
550712,129,0,6,-92.750699,28.980592,1,0,1,1,1,1,4,4,5,"1,769,361",0,0,"-1,272,709","1,272,709",6.247816,6.537402,0,0,6.104729,"3,446,686","2,101,934","2,101,934","3,402,454",5,13,49,9,2500
550712,129,0,6,-92.750699,28.980592,1,0,1,1,1,1,4,4,5,"859,460",0,0,"-1,272,709","1,272,709",5.934226,6.537402,0,0,6.104729,"3,446,686","2,101,934","2,101,934","3,402,454",5,13,49,9,2500
550712,129,0,6,-92.750699,28.980592,1,0,1,1,1,1,4,4,5,"314,727",0,0,"-1,272,709","1,272,709",5.497934,6.537402,0,0,6.104729,"3,446,686","2,101,934","2,101,934","3,402,454",5,13,49,9,2500
550712,130,0,6,-92.750699,28.980592,0,0,2,1,1,1,2,2,2,"1,069,868",0,0,0,0,6.02933,5.361257,0,0,0,"229,751","229,751","229,751","229,751",2,13,52,8,2500
550712,130,0,6,-92.750699,28.980592,0,0,1,1,1,1,2,2,2,"229,751",0,0,0,0,5.361257,6.02933,0,0,0,"1,069,868","1,069,868","1,069,868","1,069,868",2,13,52,8,2500
550712,130,0,6,-92.750699,28.980592,0,0,1,0,0,0,2,2,2,"174,461",0,0,0,0,5.241698,6.02933,0,0,0,"1,069,868","1,069,868","1,069,868","1,069,868",2,13,52,8,2500
550712,131,0,6,-92.742011,28.937654,1,1,1,1,1,1,6,5,8,"17,393,432","9,625,930","8,021,609","-1,232,265","9,253,874",7.240385,7.088095,6.983443,6.904261,6.966324,"12,248,836","11,966,432","11,966,432","12,248,836",8,11,37,7,2500
550712,131,0,6,-92.742011,28.937654,1,1,1,0,0,1,6,5,8,"12,248,836","9,625,930","8,021,609","-1,232,265","9,253,874",7.088095,7.240385,6.983443,6.904261,6.966324,"17,393,432","17,393,432","17,393,432","17,393,432",8,11,37,7,2500
550712,131,0,6,-92.742011,28.937654,1,1,1,1,1,1,6,5,8,"11,966,432","9,625,930","8,021,609","-1,232,265","9,253,874",7.077965,7.240385,6.983443,6.904261,6.966324,"17,393,432","17,393,432","17,393,432","17,393,432",8,11,37,7,2500
550712,131,0,6,-92.742011,28.937654,1,1,3,1,0,1,6,5,8,"11,070,821","9,625,930","8,021,609","-1,232,265","9,253,874",7.04418,7.240385,6.983443,6.904261,6.966324,"17,393,432","17,393,432","17,393,432","17,393,432",8,11,37,7,2500
550712,131,0,6,-92.742011,28.937654,1,1,1,0,0,1,6,5,8,"10,377,486","9,625,930","8,021,609","-1,232,265","9,253,874",7.016092,7.240385,6.983443,6.904261,6.966324,"17,393,432","17,393,432","17,393,432","17,393,432",8,11,37,7,2500
550712,131,0,6,-92.742011,28.937654,1,1,1,1,1,1,6,5,8,"8,594,940","9,625,930","8,021,609","-1,232,265","9,253,874",6.934243,7.240385,6.983443,6.904261,6.966324,"17,393,432","17,393,432","17,393,432","17,393,432",8,11,37,7,2500
550712,131,0,6,-92.742011,28.937654,1,1,1,1,1,1,6,5,8,"7,937,926","9,625,930","8,021,609","-1,232,265","9,253,874",6.899707,7.240385,6.983443,6.904261,6.966324,"17,393,432","17,393,432","17,393,432","17,393,432",8,11,37,7,2500
550712,131,0,6,-92.742011,28.937654,1,1,2,1,1,1,6,5,8,"2,616,079","9,625,930","8,021,609","-1,232,265","9,253,874",6.417651,7.240385,6.983443,6.904261,6.966324,"17,393,432","17,393,432","17,393,432","17,393,432",8,11,37,7,2500
550712,131,0,6,-92.742011,28.937654,1,1,1,0,0,0,6,5,8,"2,579,911","9,625,930","8,021,609","-1,232,265","9,253,874",6.411605,7.240385,6.983443,6.904261,6.966324,"17,393,432","17,393,432","17,393,432","17,393,432",8,11,37,7,2500
550712,132,0,6,-92.742011,28.937654,1,0,1,1,1,1,5,4,7,"15,115,488",0,0,"-1,219,702","1,219,702",7.179422,7.030103,0,0,6.086254,"10,717,731","10,207,894","8,536,758","10,717,731",7,11,38,7,2500
550712,132,0,6,-92.742011,28.937654,1,0,1,0,0,1,5,4,7,"10,717,731",0,0,"-1,219,702","1,219,702",7.030103,7.179422,0,0,6.086254,"15,115,488","15,115,488","15,115,488","15,115,488",7,11,38,7,2500
550712,132,0,6,-92.742011,28.937654,1,0,3,1,0,1,5,4,7,"10,207,894",0,0,"-1,219,702","1,219,702",7.008936,7.179422,0,0,6.086254,"15,115,488","15,115,488","15,115,488","15,115,488",7,11,38,7,2500
550712,132,0,6,-92.742011,28.937654,1,0,1,1,1,1,5,4,7,"8,536,758",0,0,"-1,219,702","1,219,702",6.931293,7.179422,0,0,6.086254,"15,115,488","15,115,488","15,115,488","15,115,488",7,11,38,7,2500
550712,132,0,6,-92.742011,28.937654,1,0,1,0,0,1,5,4,7,"4,848,497",0,0,"-1,219,702","1,219,702",6.685607,7.179422,0,0,6.086254,"15,115,488","15,115,488","15,115,488","15,115,488",7,11,38,7,2500
550712,132,0,6,-92.742011,28.937654,1,0,1,1,1,1,5,4,7,"2,953,330",0,0,"-1,219,702","1,219,702",6.470312,7.179422,0,0,6.086254,"15,115,488","15,115,488","15,115,488","15,115,488",7,11,38,7,2500
550712,132,0,6,-92.742011,28.937654,1,0,2,1,1,1,5,4,7,"1,735,218",0,0,"-1,219,702","1,219,702",6.239354,7.179422,0,0,6.086254,"15,115,488","15,115,488","15,115,488","15,115,488",7,11,38,7,2500
550712,132,0,6,-92.742011,28.937654,1,0,1,0,0,0,5,4,7,"174,546",0,0,"-1,219,702","1,219,702",5.24191,7.179422,0,0,6.086254,"15,115,488","15,115,488","15,115,488","15,115,488",7,11,38,7,2500
550712,133,0,6,-92.718201,28.943815,0,0,2,1,1,1,1,1,1,"443,442",0,0,0,0,5.646837,0,0,0,0,0,0,0,0,0,11,45,7,2500
550712,134,0,6,-92.718201,28.943815,1,0,1,0,0,1,5,4,6,"12,248,836",0,0,"-1,088,157","1,088,157",7.088095,6.94173,0,0,6.036692,"8,744,393","8,744,393","8,744,393","8,744,393",6,11,39,7,2500
550712,134,0,6,-92.718201,28.943815,1,0,1,1,1,1,5,4,6,"8,744,393",0,0,"-1,088,157","1,088,157",6.94173,7.088095,0,0,6.036692,"12,248,836","4,259,533","2,844,452","12,248,836",6,11,39,7,2500
550712,134,0,6,-92.718201,28.943815,1,0,1,0,0,0,5,4,6,"5,973,009",0,0,"-1,088,157","1,088,157",6.776193,7.088095,0,0,6.036692,"12,248,836","8,744,393","8,744,393","12,248,836",6,11,39,7,2500
550712,134,0,6,-92.718201,28.943815,1,0,3,1,0,1,5,4,6,"4,259,533",0,0,"-1,088,157","1,088,157",6.629362,7.088095,0,0,6.036692,"12,248,836","8,744,393","8,744,393","12,248,836",6,11,39,7,2500
550712,134,0,6,-92.718201,28.943815,1,0,1,1,1,1,5,4,6,"2,844,452",0,0,"-1,088,157","1,088,157",6.453999,7.088095,0,0,6.036692,"12,248,836","8,744,393","8,744,393","12,248,836",6,11,39,7,2500
550712,134,0,6,-92.718201,28.943815,1,0,2,1,1,1,5,4,6,"1,735,218",0,0,"-1,088,157","1,088,157",6.239354,7.088095,0,0,6.036692,"12,248,836","8,744,393","8,744,393","12,248,836",6,11,39,7,2500
550712,134,0,6,-92.718201,28.943815,1,0,1,1,1,1,5,4,6,"1,725,044",0,0,"-1,088,157","1,088,157",6.2368,7.088095,0,0,6.036692,"12,248,836","8,744,393","8,744,393","12,248,836",6,11,39,7,2500
550712,135,0,6,-92.80298,28.879573,0,0,1,1,1,1,2,2,2,"172,770",0,0,0,0,5.237468,5.20412,0,0,0,"160,000","160,000","160,000","160,000",1,10,43,8,2500
550712,135,0,6,-92.80298,28.879573,0,0,1,1,1,1,2,2,2,"160,000",0,0,0,0,5.20412,5.237468,0,0,0,"172,770","172,770","172,770","172,770",1,10,43,8,2500
550712,136,0,6,-92.75698,28.879573,1,0,1,1,1,1,2,2,2,"1,769,361",0,0,"-1,749,575","1,749,575",6.247816,5.237468,0,0,6.242932,"172,770","172,770","172,770","172,770",1,10,43,8,2500
550712,136,0,6,-92.75698,28.879573,1,0,1,1,1,1,2,2,2,"172,770",0,0,"-1,749,575","1,749,575",5.237468,6.247816,0,0,6.242932,"1,769,361","1,769,361","1,769,361","1,769,361",1,10,43,8,2500
550712,137,0,6,-92.75698,28.879573,0,0,1,1,1,1,2,2,2,"229,751",0,0,0,0,5.361257,5.237468,0,0,0,"172,770","172,770","172,770","172,770",1,10,43,8,2500
550712,137,0,6,-92.75698,28.879573,0,0,1,1,1,1,2,2,2,"172,770",0,0,0,0,5.237468,5.361257,0,0,0,"229,751","229,751","229,751","229,751",1,10,43,8,2500
550712,138,0,6,-92.375261,29.439559,1,1,1,0,0,1,1,1,2,"4,848,497","122,092,638","101,743,865","77,009,779","24,734,086",6.685607,6.270553,8.086689,8.007508,7.393296,"1,864,460","1,864,460","1,864,460","1,864,460",1,6,14,3,2500
550712,138,0,6,-92.375261,29.439559,1,1,2,1,1,1,1,1,2,"1,864,460","122,092,638","101,743,865","77,009,779","24,734,086",6.270553,6.685607,8.086689,8.007508,7.393296,"4,848,497",0,0,"4,848,497",1,6,14,3,2500
